"ig_name","name","followers","following","avg_likes","avg_comments","avg_engagements","est_er"
jessichaw,Jessicha Willar,6258,2007,395.5833333333333,7.0,402.5833333333333,6.433098966656013
finefunfab,Jen Gerodias Diaz,6388,5020,296.8333333333333,13.75,310.5833333333333,4.861980797328324
udafanz,udafanz.com,6404,874,53.166666666666664,5.333333333333333,58.5,0.9134915677701437
timpimnielsen,Tim Pim Nielsen,6652,1228,622.0833333333334,10.916666666666666,633.0,9.515935057125677
jenicofurio,Jenico,6688,144,178.16666666666666,0.9166666666666666,179.08333333333334,2.677681419457735
dianafajar,𝓓𝓲𝓪𝓷𝓪   𝓕𝓪𝓳𝓪𝓻   𝓡,6542,535,245.08333333333334,9.0,254.08333333333334,3.8838785284826254
irisprabowo,Riska F Prabowo | VLOGGER,6660,652,150.66666666666666,14.333333333333334,165.0,2.4774774774774775
kristyn.killa_,Kristyn Hake,7064,710,635.0833333333334,9.833333333333334,644.9166666666666,9.129624386560968
phoebefrux,phoebe fructuoso,7528,868,346.8333333333333,4.5,351.3333333333333,4.667020899752036
fitriany_irene,___irene fitriany___,7093,1849,147.33333333333334,4.833333333333333,152.16666666666666,2.1453075802434327
dreamkoahood,Ðrə,6941,647,258.4166666666667,0.5833333333333334,259.0,3.7314507995966
aureliamanda,Aurelia Amanda,7205,1314,639.1666666666666,27.833333333333332,667.0,9.257460097154754
vickyangdi,Vicky Angdi,6955,7498,120.0,5.166666666666667,125.16666666666667,1.799664509944884
jessica_sisy,FOOD | OOTD | BEAUTY BLOGGER,7318,802,282.3333333333333,7.916666666666667,290.25,3.9662476086362393
cindymeilianaa,C I N D Y 🍭,7401,1474,543.3333333333334,27.583333333333332,570.9166666666666,7.714047651218305
sartob,Sara Josephine,7064,1142,135.83333333333334,15.083333333333334,150.91666666666666,2.136419403548509
cellinikamil,Cellini K Rachmadianto,9335,778,328.75,21.0,349.75,3.7466523835029455
yasvidjaganata,YODD'S | Yasvi Djaganata 👨🏿,9136,1937,1419.25,14.583333333333334,1433.8333333333333,15.694322825452423
megayunitta,mega yunita grieth •ㅅ•,7493,922,204.33333333333334,7.166666666666667,211.5,2.8226344588282397
jessicali93,Jessica Azali,10307,977,1035.6666666666667,30.666666666666668,1066.3333333333333,10.3457197373953
ulie.makgil,Ulie Sebayang,8223,1316,298.0,43.583333333333336,341.5833333333333,4.153998946045644
imrizarelleve,Riza,7644,1214,36.333333333333336,5.916666666666667,42.25,0.5527210884353742
dreybrown,Drey Brown,8662,619,486.1666666666667,5.333333333333333,491.5,5.67420918956361
adul1295,Abdullah,9565,1501,306.75,15.75,322.5,3.3716675378985888
marcelghalih,Marcel Ghalih Erlangga,8821,515,2544.25,13.083333333333334,2557.3333333333335,28.991421985413595
the_kyliessi,Kylie Celebre,8115,998,139.58333333333334,8.833333333333334,148.41666666666666,1.8289176422263302
yayursm,Yayu Risma Maelani,9053,794,186.33333333333334,10.916666666666666,197.25,2.178835745056887
carnellin,Carnellin,7819,237,14.583333333333334,1.1666666666666667,15.75,0.20143240823634737
vaiqelizza,🎃 F. Izzatin Ni'mah 🎃,7785,213,3667.5,7.25,3674.75,47.20295439948619
monicatanataaa,Monica Elvira Tanata,6592,912,901.0,3.0,904.0,13.713592233009708
ervinavinna,Ervina Sitepu,8221,687,404.0833333333333,19.083333333333332,423.1666666666667,5.147386773709605
elmaamellia,Elma Amelia,10097,1341,1297.5833333333333,17.833333333333332,1315.4166666666667,13.027797035423061
karinamahar,K A R I N | B-Vlogger 🎥,10184,1176,230.0,9.416666666666666,239.41666666666666,2.350909924063891
jehnieau,Jehnie Au,8165,809,146.0,35.333333333333336,181.33333333333334,2.2208614002857727
deemiiaa,Demia Kamil 🍍,8399,2973,131.5,19.083333333333332,150.58333333333334,1.7928721673215064
maryahulpah,Beauty Content Creator,8264,1459,371.4166666666667,1.5833333333333333,373.0,4.513552758954501
najmigabriel,najmi gabriel,8154,512,220.25,4.666666666666667,224.91666666666666,2.7583599051590224
marcellacarolinejaya,Marcella Caroline Jaya,8444,2771,705.25,18.416666666666668,723.6666666666666,8.570187904626557
zhiedaniel,Daniel,8820,647,1202.75,9.333333333333334,1212.0833333333333,13.742441421012849
jeffreymondia,Jeffrey Ouano Mondia,8708,957,207.08333333333334,8.583333333333334,215.66666666666666,2.476649823916705
aliciasurya,Cia👩🏻‍⚕️,8737,1205,610.6666666666666,13.166666666666666,623.8333333333334,7.140132005646484
sylvestersy,• Iconic MNL •,8604,1097,38.75,2.5,41.25,0.4794281729428173
daniellepunzalan,Yung Si Punzalan,10824,1122,749.3333333333334,21.25,770.5833333333334,7.119210396649421
cristinegem_,🔥 ᴄʀɪsᴛɪɴᴇ ɢᴇᴍ ɢᴀʀᴄɪᴀ ᴀɴɪᴄᴀs,8847,1648,397.1666666666667,68.08333333333333,465.25,5.258844806148977
jabytotz,John Elliott,8720,7378,842.4166666666666,16.166666666666668,858.5833333333334,9.846139143730886
ashleysison08,Ashley Sison,8863,1154,558.25,7.916666666666667,566.1666666666666,6.387979991725901
louiseagnazata,LA; Beauty and Lifestyle,9122,1440,373.5833333333333,41.0,414.5833333333333,4.544873200321567
chimarachhh,Chi Maracha,8854,2223,35.083333333333336,8.0,43.083333333333336,0.48659739477448993
amelitayonathan,E. Amelita Yonathan 🇮🇩,9188,1592,198.41666666666666,19.0,217.41666666666666,2.36631113046002
kerenejesicaa,FASHION • BEAUTY,10040,2611,434.5,37.416666666666664,471.9166666666667,4.700365205843294
ediliethug,𝓜𝓪𝓻𝔂 𝓔𝓭𝓲𝓵𝓲𝓮 𝓟𝓮ñ𝓪🍒,9250,4087,707.6666666666666,48.083333333333336,755.75,8.17027027027027
tysontubban,Tyson Reel B Tubban,9280,6543,779.5,45.25,824.75,8.88739224137931
fidifidiw,pidissi,9324,473,450.5,23.75,474.25,5.086336336336336
travelwithkarla,Karla,9391,4721,690.1666666666666,17.75,707.9166666666666,7.538245838213892
princess_kim_song_eun,Official Kim Song Eun,12545,1792,185.25,0.4166666666666667,185.66666666666666,1.4800053142022052
eryradixa,Ery Radixa,10688,5922,2618.9166666666665,263.75,2882.6666666666665,26.971057884231538
tita_aprilia21,OPEN ENDORSE,9441,718,39.083333333333336,2.1666666666666665,41.25,0.4369240546552272
rhanyachmad,RHA,10053,1368,269.4166666666667,19.583333333333332,289.0,2.8747637521137968
justephanielee,Justephanie Lee,11056,1281,1078.5,3.25,1081.75,9.78428002894356
travel.vera,Travel Vera,10332,4012,324.5,27.583333333333332,352.0833333333333,3.4076977674538647
noviantyeffendi,"𝒩𝑜𝓇𝒽𝒶𝓁𝒾𝓂𝒶𝒽 𝒩𝑜𝓋𝒾𝒶𝓃𝓉𝓎, 𝒮𝒯",10218,1038,326.75,10.083333333333334,336.8333333333333,3.296470281203105
octaviantifransisca,Sisca,10329,2030,934.3333333333334,29.25,963.5833333333334,9.328912124439281
verda_henna,"Andi Verda""member KAHACY""",10229,6399,60.583333333333336,0.8333333333333334,61.416666666666664,0.6004171147391404
qveen.jordan01,♛ Jordan Makayla Moore ♛,11092,392,1722.0833333333333,33.5,1755.5833333333333,15.827473253996875
fandypratama_,Fandy Pratama,10525,487,22.416666666666668,0.5,22.916666666666668,0.217735550277118
omg.itsmiya,Miya ™️,10245,3524,837.4,10.0,847.4,8.271351878965348
michaeljibrael,Michael Jibrael R,10300,323,785.5,22.75,808.25,7.847087378640777
glowliciousme,Glowlicious (Dot) Me | Lily 🌿,10315,3288,499.75,18.25,518.0,5.021812893843917
arvicryuuzaki,Arvic Ryuuzaki Inosa,10458,3412,1133.0,72.0,1205.0,11.52227959456875
jejakririn,Ririn F Nababan Journeys,10617,1216,155.83333333333334,8.75,164.58333333333334,1.5501868073215912
apitooo,APITO,11759,1283,736.8333333333334,90.41666666666667,827.25,7.035036992941576
jeihankler,J.E.Y 🐫,10642,895,477.1666666666667,25.25,502.4166666666667,4.7210737330075805
wheressherlyn,Where's Sherlyn? ✈,10777,7495,573.5833333333334,10.166666666666666,583.75,5.416628004082769
migodevera,Migo De Vera,11920,552,953.0,16.666666666666668,969.6666666666666,8.134787472035795
gerhonelynn,GERHONE LYNN 💕,14012,574,532.9166666666666,15.416666666666666,548.3333333333334,3.9133123988961835
fernando.jsj,Fernando 🇮🇩 JKT Foodies,11395,2044,350.6666666666667,21.0,371.6666666666667,3.261664472721954
natashagracia,Natasha Gracia,10815,1312,1393.5,4.833333333333333,1398.3333333333333,12.92957312374788
ditapaski,dita paski pradevi,10881,1930,468.5,6.416666666666667,474.9166666666667,4.364641730233129
chescabrera,CHES CABRERA,29385,499,2979.9166666666665,36.083333333333336,3016.0,10.263740003403097
cepabi_,ABDUR RAHIM HUSAINI,11192,154,528.3333333333334,17.25,545.5833333333334,4.8747617345723135
justiceocampo,JUSTICE 🌈,11116,2116,52.166666666666664,2.0833333333333335,54.25,0.4880352644836272
chamtanteras,Cham Tanteras,11206,445,275.8333333333333,18.916666666666668,294.75,2.630287346064608
bowotho,𝕎𝕚𝕓𝕠𝕨𝕠 𝕊𝕒𝕡𝕦𝕥𝕣𝕠,11055,417,309.75,3.8333333333333335,313.5833333333333,2.836574702246344
rizkiseptiando,rizki septiando,10775,4765,468.25,6.083333333333333,474.3333333333333,4.4021655065738585
ciciliadjaya,Cicilia Djaya,14242,970,301.0,19.25,320.25,2.248630810279455
itsmariaalyssa,A L Y S S A,11347,580,961.0,103.91666666666667,1064.9166666666667,9.385006315913163
melijoker0393,Fitri Meliana,11408,2019,232.75,7.916666666666667,240.66666666666666,2.1096306685366994
doktavianti,Dinda | Beauty Creator • Game,11458,1003,476.0833333333333,123.91666666666667,600.0,5.236515971373713
inisahril,SAHRIL,12263,485,721.25,29.5,750.75,6.122074533148496
naana1704,Travel Blogger | Ana Hidayah 🐼,11634,940,475.3333333333333,65.08333333333333,540.4166666666666,4.645149275113174
abyjoan,Joan-Aby,11626,571,72.5,0.8333333333333334,73.33333333333333,0.6307701129651929
livjunkie,Lifni Sanders,13204,1024,549.4166666666666,20.916666666666668,570.3333333333334,4.319398162173078
allexchandraa,Alex Chandra,11408,1494,277.0,13.416666666666666,290.4166666666667,2.5457281439925197
raesa.sa,Raesa Anindia,11869,2584,234.66666666666666,3.5,238.16666666666666,2.006627910242368
meongculinary,#meongculinary,11906,7500,550.0,12.0,562.0,4.720309087854863
jdfajardo,JD Fajardo 🐘,11925,419,1263.0833333333333,1.5833333333333333,1264.6666666666667,10.605171208944792
keluarga_bule_minang,Fred/Ilham,11961,834,769.5,30.0,799.5,6.6842237271131175
unchdimz,Dimaz D'magan 📸,12629,1098,477.9166666666667,50.416666666666664,528.3333333333334,4.183493018713543
fenderferdiano,Fender Ferdiano,15207,767,1520.4166666666667,11.333333333333334,1531.75,10.072663904780693
michaelangelopengson,𝐌𝐈𝐂𝐇𝐀𝐄𝐋 𝐀𝐍𝐆𝐄𝐋𝐎 𝐏𝐄𝐍𝐆𝐒𝐎𝐍,12369,1029,387.3333333333333,86.16666666666667,473.5,3.8281186838062897
aristaogan,arogan.,13031,664,1236.6666666666667,4.583333333333333,1241.25,9.525362596884353
delightfulhimig,iam and Himig,12491,4005,166.66666666666666,14.25,180.91666666666666,1.4483761641715367
sheilacatilo,Sheila catilo,12351,2915,146.0,9.666666666666666,155.66666666666666,1.2603567862251368
chadmean,Chad Specter Ross,12410,1602,264.5833333333333,5.583333333333333,270.1666666666667,2.1770077894171362
picme07,ambiwwa novita,12905,5640,1029.8333333333333,12.916666666666666,1042.75,8.080201472297558
dongvns,Dony Setiawan,12741,997,1704.25,41.583333333333336,1745.8333333333333,13.702482798315149
rezzaut,Rezza Ut,13987,426,929.6666666666666,7.416666666666667,937.0833333333334,6.699673506351135
cjlao.ph,CJ LAO,12780,1172,875.5,87.0,962.5,7.531298904538342
restaadhi,TRAVELLERESIA,12831,605,216.83333333333334,22.5,239.33333333333334,1.8652742056997376
callmegorge,Gorge 💫,13030,910,470.6666666666667,70.41666666666667,541.0833333333334,4.1525965720133025
mariapanjaitan,Maria Christin Panjaitan,13178,528,818.3333333333334,22.416666666666668,840.75,6.379951434208529
makancengli,#makancengli | JKT TGR FOODIE,13330,264,101.25,28.166666666666668,129.41666666666666,0.9708677169292322
bekkamanda,Elisa Rebbeca Mandagi 🌷,13261,967,1061.4166666666667,4.666666666666667,1066.0833333333333,8.039237865419905
niputuchandra,Tutu • Beauty Content Creator,25386,1378,2168.4166666666665,95.16666666666667,2263.5833333333335,8.916660101368207
marlinacarlos,Marlina,13836,2231,288.5,56.416666666666664,344.9166666666667,2.4928929363014363
rangga_triesna,Rudy Setiawan [Rangga_Triesna],13380,1637,105.75,6.833333333333333,112.58333333333333,0.8414299950174389
kudaliarock,ERVIN JULIAN,14613,1509,472.75,28.416666666666668,501.1666666666667,3.429594653162709
francescology,"Bang-Sat, Francesco",13858,1125,637.25,26.416666666666668,663.6666666666666,4.7890508490883725
yeviiss,Yee🌟,13920,2194,911.9166666666666,15.583333333333334,927.5,6.663074712643678
anitaa_bee,ANITA BEE,13975,1067,161.83333333333334,35.166666666666664,197.0,1.4096601073345258
alexxrex,Alex Tan,13859,692,557.1666666666666,37.833333333333336,595.0,4.29323905043654
ngunyahberdua,septia & wennie | JKT FOODIE,15989,760,363.4166666666667,16.916666666666668,380.3333333333333,2.3787187024412617
parkjijun,noviani,14621,756,765.0833333333334,9.083333333333334,774.1666666666666,5.294895469986093
tsai_qin,SIENI 刘仙花,14665,28,82.16666666666667,3.5833333333333335,85.75,0.5847255369928401
ericklim,Erick Limanhadi,14959,1572,356.25,10.25,366.5,2.450030082224748
litscloset,New / Preowned Luxury Goodies,13898,154,2.9166666666666665,0.0,2.9166666666666665,0.020986233031131576
vhallah,DYANFALAH A. MARTAATMADJA,15167,2205,898.6666666666666,19.75,918.4166666666666,6.055361420628118
christina_chandraa,Christina Chandra,15262,829,869.8333333333334,8.666666666666666,878.5,5.756126326824794
iqbalnural,MHD IQBAL NURAL,15429,1025,1600.0,30.416666666666668,1630.4166666666667,10.56722189815715
nadhirais,NADHIRA ISKANDAR,15618,586,1170.0,3.9166666666666665,1173.9166666666667,7.51643402911171
nikkanikscruz,francesca baronda cruz 🦄,15597,6282,1038.25,69.5,1107.75,7.102327370648201
miichellexiu,Beauty - Food - Lifestyle,16034,1835,590.9166666666666,31.166666666666668,622.0833333333334,3.8797763086773935
pratiwizhang,Em • 張明芳,16349,1425,622.8333333333334,3.6666666666666665,626.5,3.8320386567985807
itsmariomeana,Mario Meana,15906,2697,916.0833333333334,72.91666666666667,989.0,6.217779454293977
danicadelossantos,Danica Delos Santos,16061,3864,131.5,12.25,143.75,0.8950252163626176
ronwelllim,Ronwell Lim,16737,401,848.9166666666666,30.583333333333332,879.5,5.25482464001912
shebelmarie,SHEBEL,17399,941,360.5,15.0,375.5,2.1581700097706764
novitadobrev,MUA X BEAUTY VLOGGER 🦄,16507,1346,839.0,34.833333333333336,873.8333333333334,5.293713777993174
billysuryad,Billy Surya Dilaga,18061,190,543.75,6.25,550.0,3.045235590498865
viaaustria,Mommy V,18547,1179,2162.6666666666665,46.5,2209.1666666666665,11.911180604230692
iammaryjoyyy_,Mary Joy Sidiangco 👑,18940,1317,476.0,9.416666666666666,485.4166666666667,2.562917986624428
heiecha,HEIECHA.COM - Ersa Adiprasetya,26628,1164,1252.0833333333333,18.583333333333332,1270.6666666666667,4.771919282960292
fit.xtine,Christin Angelia,20007,253,71.0,1.2857142857142858,72.28571428571429,0.3613021156880806
ericachessari,Erica Chessari,20693,3794,1133.3333333333333,74.58333333333333,1207.9166666666667,5.837320188791701
haciendaview,HACIENDA VIEW,21550,683,1194.5833333333333,1.0,1195.5833333333333,5.547950502706883
cherrishf,Cherrish Feliminiano,22981,1075,203.5,29.083333333333332,232.58333333333334,1.0120679401824695
mchalisah,Mardiah Chalisah Fathi,21548,666,1096.8333333333333,6.25,1103.0833333333333,5.119191262916899
almercason,Almer Cason,23242,2306,774.0,7.75,781.75,3.3635229326219775
bellajaeger,Bella Jaeger,23822,1809,477.0833333333333,14.083333333333334,491.1666666666667,2.0618196065261802
mariefieldfaith,Marie A Y Field-Faith,24195,1014,116.33333333333333,203.25,319.5833333333333,1.3208651925328925
goalph,Goal.PH,24894,475,71.0,1.0833333333333333,72.08333333333333,0.28956107227979966
markmiranda_,Mark Miranda,25411,560,1278.5,35.25,1313.75,5.170005115894692
jannaferrari,Ja 🌻,28780,811,239.41666666666666,8.0,247.41666666666666,0.8596826499884179
ericsonlayos,𝐄𝐑𝐈𝐂𝐒𝐎𝐍 𝐋𝐀𝐘𝐎𝐒 ✩,25763,712,229.16666666666666,24.166666666666668,253.33333333333334,0.9833223356493161
louissecarreon,Louisse Carreon,27978,543,2242.9166666666665,31.666666666666668,2274.5833333333335,8.129899683084327
psnovi,🎯 Digital Marketer,29646,1345,216.25,59.0,275.25,0.9284557781825541
mark22rivera,Mark Rivera ™,28116,867,675.9166666666666,12.916666666666666,688.8333333333334,2.449969175321288
bhimawibawa,An Indonesian Journey,27889,6967,968.0,50.916666666666664,1018.9166666666666,3.6534715001135454
stevieeigengirl,Stevie Eigenmann,29554,987,312.6666666666667,5.25,317.9166666666667,1.075714511290068
nindita,Nindita Andini,29187,1242,1152.5,39.666666666666664,1192.1666666666667,4.084581034935645
killakushla,KILLA KUSH,33374,568,2503.8333333333335,29.0,2532.8333333333335,7.589241125826492
domingoaldrin,Sedrick Aldrin Chavez,34372,948,390.1666666666667,72.08333333333333,462.25,1.3448446409868497
ashregala,Ashley Regala,36990,2324,6149.5,68.25,6217.75,16.809272776426063
deviyusri,Miss Devi,34967,2098,669.8333333333334,61.25,731.0833333333334,2.090780831450606
nikkibonifacio,Beauty | Fashion | Lifestyle,35209,1645,690.25,10.083333333333334,700.3333333333334,1.9890747630814092
thania_grey,Grey,36428,434,535.4166666666666,107.16666666666667,642.5833333333334,1.7639819186706194
kristzan,Kristzan Karlo,39541,650,2759.1666666666665,37.166666666666664,2796.3333333333335,7.071984353793108
rodmagaru,Rod Magaru,42026,996,456.8333333333333,16.333333333333332,473.1666666666667,1.1258903218642426
theodorastarian,Theodora,41026,3075,641.4166666666666,0.8333333333333334,642.25,1.5654706771315752
hannahbishi12,Hannah Joyce Lopez,43607,181,784.0833333333334,3.9166666666666665,788.0,1.8070493269429218
amandavaniakiat,amandavaniakiat,46126,1146,2063.6666666666665,31.583333333333332,2095.25,4.542448944196332
rwdhike_,Rezky wiranti dhike,49556,276,3545.25,56.166666666666664,3601.4166666666665,7.267367557241639
23shun_base,Fumiya Sankai,51365,162,4297.666666666667,92.0,4389.666666666667,8.546026801648335
eatfever,Hendi Hindarto / #EATFEVER,50456,1416,343.4166666666667,14.166666666666666,357.5833333333333,0.70870329263781
pesonajambi,Good News From Jambi,53528,49,385.75,8.666666666666666,394.4166666666667,0.7368417775120809
mynameisadhi,mynameisadhi,37371,13,11.583333333333334,0.6666666666666666,12.25,0.03277942789863798
rainesalamante,Raine Salamante 🇵🇭,54092,410,1673.5,26.333333333333332,1699.8333333333333,3.142485641746161
ucidrew,Suci Fitri Ramadhani,56112,243,2410.8333333333335,37.833333333333336,2448.6666666666665,4.363891265088871
cristinadecena,CRISTINA DECENA Girlboss Pilot,89766,912,2544.0833333333335,93.25,2637.3333333333335,2.938009194275487
